dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1551924664.9320168,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,9428.087249302973,3.0350057823990933e-06,0.5,0.0,-2840.315174542455,6603.07410890327,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.319),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3194727016686559,0.0321200731565025,66.3432478820894,1648.806086625382,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.94620093522359,16.652746623927047,227.08290850809607,150.57414913176788,runs/functional_mean/attempt_01/results_single.csv
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1551924664.9320168,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,9428.176914047192,3.035034646474063e-06,0.5,0.0,-2839.9928846526195,6603.058158109197,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.319),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3194736142532246,0.0321200731565025,66.3402065114918,1648.8060879914,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.946229346882689,16.652746623927047,227.08290850809607,150.57457925191346,runs/functional_mean/attempt_02/results_single.csv
2021,0.066,0.0021315715,0.061203964125,0.070796035875,1602431468.9042494,1.64,0.06250422274,0.06949577726,0.0069915545199999,0.0,1.0,8000,0.000125,True,8157.560919067682,2.5047065245152437e-06,0.5,0.0,-6367.115683831717,6523.873897007508,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.3**2 * RBF(length_scale=0.32),0.0349645655591176,0.4767895303516045,0.1291152151834926,0.3199304487927513,0.0317859686901069,68.84983018985623,1655.2942328914353,401,34,367,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.065147043711969,16.403186831461046,223.67982042901423,150.0913522219411,runs/functional_mean/attempt_01/results_single.csv
2021,0.066,0.0021315715,0.061203964125,0.070796035875,1602431468.9042494,1.64,0.06250422274,0.06949577726,0.0069915545199999,0.0,1.0,8000,0.000125,True,8157.991784010344,2.5048388177636517e-06,0.5,0.0,-6366.875971284493,6523.85926158954,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.3**2 * RBF(length_scale=0.32),0.0349645655591176,0.4767895303516045,0.1291152151834926,0.3199316440401317,0.0317859686901069,68.849783872659,1655.2942340305688,401,34,367,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.065184646699374,16.403186831461046,223.67982042901423,150.09191295723917,runs/functional_mean/attempt_02/results_single.csv
2021,0.067,0.002141617875,0.06218135978125,0.07181864021875,1647999103.4818676,1.64,0.063487746685,0.070512253315,0.00702450663,0.0,1.0,8000,0.000125,True,7702.596756139869,2.2652978388557647e-06,0.5,0.0,-9024.39934087242,6646.234209419117,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.08**2 * RBF(length_scale=0.318),0.034610636295701,0.4719632222141046,0.1278082447614374,0.317744825489295,0.0314642148142736,65.245340795724,1650.3017362067417,400,35,365,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.098609717892948,16.16097656810088,220.37695320137564,148.3667227466034,runs/functional_mean/attempt_01/results_single.csv
2021,0.067,0.002141617875,0.06218135978125,0.07181864021875,1647999103.4818676,1.64,0.063487746685,0.070512253315,0.00702450663,0.0,1.0,8000,0.000125,True,7702.596766958493,2.2652978420374716e-06,0.5,0.0,-9024.42271568895,6646.235912505666,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.08**2 * RBF(length_scale=0.318),0.034610636295701,0.4719632222141046,0.1278082447614374,0.3177446496784513,0.0314642148142736,65.24502715418646,1650.301735574725,400,35,365,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.098604130248548,16.16097656810088,220.37695320137564,148.36664065406688,runs/functional_mean/attempt_02/results_single.csv
2021,0.068,0.002151836,0.063158369,0.072841631,1688055458.6296475,1.64,0.06447098896,0.07152901104,0.00705802208,0.0,1.0,8000,0.000125,True,7878.46491697323,2.228773339686095e-06,0.5,0.0,-8383.314777019566,6660.730556059316,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.03**2 * RBF(length_scale=0.318),0.0342697008691363,0.4673141027609495,0.1265492572619316,0.3179118215295283,0.0311542735173966,64.54925353984656,1651.6607811013655,400,37,363,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.204437004509364,15.92579586415336,217.1699436020912,147.73980058402609,runs/functional_mean/attempt_01/results_single.csv
2021,0.068,0.002151836,0.063158369,0.072841631,1688055458.6296475,1.64,0.06447098896,0.07152901104,0.00705802208,0.0,1.0,8000,0.000125,True,7878.46485599852,2.228773322436693e-06,0.5,0.0,-8383.215583599165,6660.694133129481,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.03**2 * RBF(length_scale=0.318),0.0342697008691363,0.4673141027609495,0.1265492572619316,0.3179129874371273,0.0311542735173966,64.54158610993923,1651.660780962519,400,37,363,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.204474428190528,15.92579586415336,217.1699436020912,147.74034240394127,runs/functional_mean/attempt_02/results_single.csv
2021,0.069,0.002162225875,0.06413499178125,0.07386500821875,1723298786.391918,1.64,0.065453949565,0.072546050435,0.00709210087,0.0,1.0,8000,0.000125,True,8166.960734922573,2.2303381688716647e-06,0.5,0.0,-6676.5636712025635,6579.361010401792,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.07**2 * RBF(length_scale=0.319),0.0339412013307978,0.4628345636017883,0.1253361923231284,0.3193190342653028,0.0308556375734525,65.12313492476676,1658.0763822918827,401,39,362,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.348806875409933,15.697343058942815,214.05467807649293,147.68070161277797,runs/functional_mean/attempt_01/results_single.csv
2021,0.069,0.002162225875,0.06413499178125,0.07386500821875,1723298786.391918,1.64,0.065453949565,0.072546050435,0.00709210087,0.0,1.0,8000,0.000125,True,8166.960735356773,2.2303381689902417e-06,0.4999026019832914,0.000244140625,-6676.562418367091,6579.362268704349,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.07**2 * RBF(length_scale=0.319),0.0339412013307978,0.4628345636017883,0.1253361923231284,0.3193189660131718,0.0308556375734525,65.12331432648674,1658.076382090126,401,39,362,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.348804663427408,15.697343058942815,214.05467807649293,147.68067004709752,runs/functional_mean/attempt_02/results_single.csv
2021,0.07,0.0021727875,0.065111228125,0.074888771875,1753301074.3764927,1.64,0.0664366285,0.0735633715,0.0071267429999999,0.0,1.0,8000,0.000125,True,8967.059081540734,2.372550222057583e-06,0.5,0.0,-4390.917079870644,6677.07963495129,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.16**2 * RBF(length_scale=0.32),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.3197434650060405,0.0305678283709607,66.58561663610328,1652.1071452559993,400,40,360,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.46013021028982,15.475333509630737,211.02727513132825,147.15818505308988,runs/functional_mean/attempt_01/results_single.csv
2021,0.07,0.0021727875,0.065111228125,0.074888771875,1753301074.3764927,1.64,0.0664366285,0.0735633715,0.0071267429999999,0.0,1.0,8000,0.000125,True,8967.106873411889,2.372562867074582e-06,0.5,0.0,-4390.891012416814,6677.080928256417,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.16**2 * RBF(length_scale=0.32),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.3197435931013606,0.0305678283709607,66.58681144071136,1652.1071449312733,400,40,360,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.460134400817148,15.475333509630737,211.02727513132825,147.15824400746072,runs/functional_mean/attempt_02/results_single.csv
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1778921186.3017988,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,8948.807858352557,2.300753276919198e-06,0.5,0.0,-3984.008534408558,6566.31979287593,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.32**2 * RBF(length_scale=0.322),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.3220731408022023,0.0302903939231207,69.17328444370808,1658.816349903405,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.632847549610876,15.259498407787282,208.08406919709927,147.50174568502914,runs/functional_mean/attempt_01/results_single.csv
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1778921186.3017988,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,8948.994426530342,2.3008012439057734e-06,0.5,0.0,-3983.8091710835856,6566.413396424351,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.31**2 * RBF(length_scale=0.322),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.3220579474888507,0.0302903939231207,69.12693563331418,1658.8163506535468,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.632345961107598,15.259498407787282,208.08406919709927,147.49478751324082,runs/functional_mean/attempt_02/results_single.csv
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1778921186.3017988,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,8949.087732090222,2.3008252329192875e-06,0.5,0.0,-3983.7804547989767,6566.457206501192,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.31**2 * RBF(length_scale=0.322),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.3220513308641718,0.0302903939231207,69.10476512141547,1658.816350950451,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.632127521403724,15.259498407787282,208.08406919709927,147.4917572584104,runs/functional_mean/repairs/m071/attempt_03/results_single.csv
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,1799625788.1752355,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,9248.936478280117,2.317912376882359e-06,0.4999026019832914,0.000244140625,-3485.6924317168937,6641.553704166385,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.35**2 * RBF(length_scale=0.322),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3215720616367243,0.0300229070417334,69.67151138637183,1652.8109806328264,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.710890227575948,15.049583693369856,205.22159581867984,146.54039900945594,runs/functional_mean/attempt_01/results_single.csv
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,1799625788.1752355,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,9249.420179051122,2.3180335990365445e-06,0.5,0.0,-3484.678075828552,6641.632753424788,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.35**2 * RBF(length_scale=0.322),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3215642181156746,0.0300229070417334,69.66500893709365,1652.8109799312765,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.710628976357372,15.049583693369856,205.22159581867984,146.53682471665692,runs/functional_mean/attempt_02/results_single.csv
